tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-10-03,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Swadaya,Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-03,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Sunter Selatan 2,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Ulujami Raya ,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-03,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Raya Kalimalang ( Kantor Sektor Duren Sawit ),Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pengadegan Timur Raya,Pengadegan,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. H. Abdulah,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Gg. Benteng,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-03,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Pulogebang, Gg. Penjahit",Pulo Gebang,Cakung, Kota Administrasi Jakarta Timur,0,200000000,,
2020-10-03,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Beton, No. 32",Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,4500000,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Perikani I, No. 08",Cipinang,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Batu Ampar III, No. 2",Batu Ampar,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-10-03,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Pantai Indah Kapuk, Blok C, No. 1 (Ruko Toho )",Kamal Muara,Penjaringan, Kota Administrasi Jakarta Utara,0,8500000,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Kelapa Puan, No. 7A",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Flamboyan 1 (Titik Kenal SDN Menteng 07),Menteng Dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-03,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain, Jl. Ampera Raya,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Asrama Pemadam Kebakaran Joglo,Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kebon 200,Kamal,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-10-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Peta Selatan,Kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
