tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,jl. Sabar II,Petukangan Selatan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Klover 10 Blok Bm 01 ( green Orchad kelapa Gading ),Sukapura,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau Tidung,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-03-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Sasana Griya Jawa Timur ( TMII ),Ceger,Cipayung, Kota Administrasi Jakarta Timur,0,2000000,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Kalibata Tengah 3 Komp POMAD Blok H No..6,Kalibata,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,Jl.Raya Pulogebang,Pulo Gebang,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-02,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Lubang Buaya,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-02,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Daan Mogot (Depan Terminal Kalideres),Kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl.Setu Indah D6,Setu,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Rawa Sengon Blok B3 No. 45,Kelapa Gading Barat,Kelapa Gading, Kota Administrasi Jakarta Utara,3,30000000,,
2020-03-02,Kebakaran,Bencana Kebakaran,Masyarakat Datang, Jl.Cacing Arah Priok ( Arah JGC ),Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,100000000,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Pesona Kalisari No..53,KAlisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-03-02,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl.Bina Warga,Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl.Pegadengan,Pengadegan,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
