tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Kebagusan 1,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Tanggul Banjir Kanal BArat ( Pasar Gili ),Jati Pulo,Palmerah, Kota Administrasi Jakarta Barat,1,200000000,,
2020-04-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Tembang,Pulau Harapan,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-04-13,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Pengasinan Pulau Sebira,Pulau Harapan,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,200000,,
2020-04-13,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Mangga Besar IX No..08,Tangki,Tamansari, Kota Administrasi Jakarta Barat,1,1000000,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Gg. B,Pademangan Timur,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sunter Agung,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-04-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Swasembada II No.37C,Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,600000,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Tawakal Ujung Raya Blok 4/26,Tomang,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-04-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. H. Jian No.43,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,9000000,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Sekolah MI Negeri, Jl. M. Kahfi II No.10",Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Halaman Parkir Kantor Kelurahan Rawa Bunga,Rawa bunga,Jatinegara, Kota Administrasi Jakarta Timur,0,100000000,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Mabes ABRI Pintu D5,Pondok Rangon,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Lapangan Tembak Blok Jati No.90,Cibubur,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-04-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Cilangkap Baru,Pondok Rangon,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman ( Pintu GBK ) dan Depan Gd Shimitsu ),Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-15,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Sekitaran wilayah kec Cilandak,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-15,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Pasar Santa Jl. Cipaku 1,Petogogan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-15,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Dermaga Utama Pulau Harapan,Pulau Harapan,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-04-15,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,Jl. Perjuangan Raya,Tugu Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-04-15,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Bayu No. 908 Komp Angkasa Halimk Perdana Kusuma,Halim Perdana Kusuma,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-04-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Komplek PLN,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kelapa Hijau Kali Betik,Rawa Badak Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-04-15,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Pemadam,Dermaga Utama Pulau Panggang,Pulau Kelapa,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-04-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Rusun Marunda, Blok B1, Masjid Al- Hijrah",Marunda,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-04-16,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Duren Sawit Baru No..41,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-04-16,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl.Bina Marga No..24 ( Depan Koren Schppl ),Ceger,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Terminal Blok M ( Pintu Masuk ),Melawai,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl.Wijaya 1,TAMAN GAJAH",Pulo,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Instansi Lain,Jl.Iskandar Syah,Melawai,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Depan Mall pejaten Village,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Cilandak KKO,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Komplek PIK ( Depan Kelurahan Pengilingan,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,6,600000000,,
2020-04-16,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.M.Khafi 1 ( Sektor X ),Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Cileduk Raya No..2 ( Kantor Sektor IV ),Petukangan Selatan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Ilyas,Sukabumi Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-04-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Duren 3 No..24,Duren Tiga,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,KP.Pinggir Rawa No..57,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-04-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Lingkungan RW 02,03,06",Ciganjur,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Bojong Raya No..11,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,10000000,,
2020-04-17,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Erha Gg.Sadam,Depok,Depok,Kota Depok,1,5000000,,
2020-04-17,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Pos Damkar Pluit Jakarta Utara,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-04-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. H. Tiung No.66,Tugu Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-04-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pegangsaan Dua Raya,Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,20000000,,
2020-04-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Danau Sunter Selatan,Sunter Jaya,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-04-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Rukan Plaza 5 Blok. O3 Jl. Margaguna,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,200000000,,
2020-04-17,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Lapangan Pors VI No.24,Serdang,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-17,Penyelamatan,Pertolongan Gawat Darurat (Ambulan).,Masyarakat Datang,Jl. Gading Indah VII Blok UF5/14,Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-04-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Angin Sejuk IV Kebon Baru Gg. Pipit,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,500000,,
2020-04-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Lewa 13,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Pasar Cipete,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),pondok pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl Protokol di kecamatan Pasar Minggu,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Gor Pasar Impres,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Gereja Katolik Santu stefanus,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Lingkungan Kelurahan jagakarsa,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Lingkungan Kelurahan Cipedak,cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Lingkungan Jl. Kemang,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg Porti 8 No. 8,Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-18,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Gedung gria Lestari Blok G1 No. 39,Sukapura,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-04-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kebon Bawang XII No. 5,Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-04-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau Untung Jawa,Pulau Untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-04-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Buaran 1 No. 40 B,Klender,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-04-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Srengseng Sawah, Gg H Benih",Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-18,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Lada Dalam,Pinangsia,Tamansari, Kota Administrasi Jakarta Barat,60,28800000000,,
2020-04-18,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Martapura 1,Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-19,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Under Pass RA Kartini Arah Lebak Bulus,pondok pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Bundaran Bulungan ( Samping Plaza Blok M ),Jl.Antena",Kramat Pela,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl.Sekecamatan Setia Budi ,Ruang PKL & Lokasi UKM",Setiabudi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Kemang Raya ,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Raya Kalibata,Kalibata,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Pasar Mayastik,Gunung,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.AUP & Jl.Raya Ps.Minggu,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.MT Haryono Cawang Atas,Manggarai Selatan,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Perumahan Graha Indah Green Ville Blok Al,Duri Kepa,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Wilayah Mampang Prapatan,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Sulaiman,Kelapa Dua,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),pondok pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Wilayah Pejaten Barat RW.08,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-19,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl.Kapten Tendean <jl,Bangka,Jl.Kemanga,Jl.Tegal Parang",Kuningan Barat,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Tipar Cakung,Sukapura,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-04-19,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Kavling BRI Blok C No..1,Meruya Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,10000000,,
2020-04-20,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau Zamlang Besar,Pulau Pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-04-20,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Ende No.22,Tanjung Priok,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-04-20,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Rawamangun No.96,Rawasari ,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-20,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Pulogadung Jakarta Timur,Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-20,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Layur Selatan No.5,jati,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-20,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Senopati Dalam II,Senayan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,20000000,,
2020-04-20,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Pangeran Antasari ,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Muhtar Raya Gg. Jaelani,Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Raya Pemuda,Jati,Pulogadung, Kota Administrasi Jakarta Timur,0,120000000,,
2020-04-20,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kamal Muara Gg. Lulut No..44,Kamal Muara,Penjaringan, Kota Administrasi Jakarta Utara,0,1000000,,
2020-04-20,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kali Baru Timur Pangkalan Pasir,Kalibaru,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-04-21,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Kembang II,Kwitang,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-21,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Pos Damkar Tebet Jakarta Selatan,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl.Gatot Subroto,Menteng dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl. Prof. DR. Soepomo,Menteng dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl. Melati,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl. Lenteng Agung Barat Gg. Masjid,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-20,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl. Raya Ragunan No. 16,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Check point Kec Mampang,Kuningan Barat,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Setiabudi tengah,Setiabudi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Terminal Blok M Dan Blok M Square,Melawai,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"Pasar Darurat Blok A, Taman Gajah Mada, Ruko Grand wijaya",Pulo,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciledug Raya,Petukangan utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Garnisun 1,Karet Semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Lingkungan Kelurahan Ciganjur,ciganjur,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Komp DKI Blok CC No. 8,Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-04-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Citra 6 No. 76,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-04-21,Penyelamatan,Pohon Tumbang,Petugas Instansi Lain,Jl. Nipah XII,Petogogan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,5000000,,
2020-04-21,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Matraman Raya ( Kantor Sudin Jakarta Timur ),Kebon Manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-04-21,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Inspeksi Pol PPD ,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-21,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Nakula Raya No. 5,Duren sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-04-21,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Swakarsa 1 A, Masjid YPI As - Sa'adah",Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-04-21,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Jend. Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-21,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,Jl. Tipar,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-04-21,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Jl. Moh. Kahfi 1,  (Kantor Pemadam Sektor Jagakarsa)",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Janur 2, Blok CF2, No. 5C, Komplek Billy Moon",Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-04-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Raya Pasar Minggu - Jl. H. Noor,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-21,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Sungai Bambu 6B (Kolong Tol Wiyoto Wiyono),Sungai Bambu,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-04-22,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.Tongkol,Ancol,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Gula Warman ( Samping Kantor Prodia ),Rawa Barat,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Masjid  No..15,Cipayung,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Kampar 12,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-04-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Pahlawan Revolusi No..9,Klender,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Wilayah Mampang Prapatan,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kerajinan Kebun Sayur 1 No..5,Keagungan,Tamansari, Kota Administrasi Jakarta Barat,1,1000000,,
2020-04-22,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.Kh.Abdul Syafii,Tebet Timur,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Halaman Gereja HKBP,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.MT Haryono Cawang Atas,Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl.Tebet Raya,Tebet Barat Dalam,Jl.Prof.Dr.Soepomo.SH",Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
