tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-06-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Batu Tulis VI No.33,Kebon Kelapa ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-10,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Raya Inerbang III,Batu Ampar,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-06-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Panca Raya No.14A,Serdang,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Hibrida X Blok RA 29 No.1,Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-06-10,Penyelamatan,Penyelamatan Beda Ketinggian,Masyarakat Datang,"GOR Ciracas, Jl. Raya Bogor",Ciracas,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-06-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Raya Gongseng,Baru,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-06-10,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kayu Mas Utara Blok U273,Pulogadung,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-10,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. Kebagusan Raya,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Palem  VIII,Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. DR. Saharjo, Gg. Masjid Perahu No.38",Menteng Dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-10,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Pantai Mutiara,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kemang,Kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Suplir No. 7,Cipayung,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-11,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. RA. Fadilah,Cijantung,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-06-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Raya Ragunan No. 1,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Cileduk Raya (Halte Adam Malik),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Cileduk Raya,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Bangka Raya,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Abdul Majid No. 28,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Madrasah,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Pulau Panggang,Pulau Panggang,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Inspeksi Pol PPD ,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Jaya Kusuma,Makasar,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-06-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Galur Selatan, Gg. Akik Gading",Galur,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Jati Bunder,Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,250000000,,
2020-06-12,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Pantai Selatan,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-06-11,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Pelabuhan Dishub Dermaga Barat Pulau Lancang,Pulau Pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-06-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Mutiara Kedoya Utama Blok B1, No 2",Kedoya Selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-06-12,Kebakaran,Bencana Kebakaran,Petugas Pemadam,"Pasar Mitra, Jl. KH . Muh Mansyur",Jembatan Lima,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-06-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komp. Billymoon Blok BL 10/36 ,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-06-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Lubang Buaya,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Taman Hijau Daun RT 07 RW 11,Cipinang Cimpedak,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-06-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, jl Sepakat 9 rt 05 rw 01  no 52,Cilangkap,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,jl. Karet sawah ( RS MRCCC Siloam Semanggi Jakarta ),Karet Semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Jl.Kelapa Gading,Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Edam II Enggano,Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-06-12,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Instansi Lain,Jl. Tanah Abang 1 No.1,Petojo Selatan ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-13,Penyelamatan,Penyelamatan Transportasi,Petugas Pemadam,Jl. Ciputat Raya Gg. iLyas,Kebayoran Lama Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Penjernihan I,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,16,750000000,,
2020-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pantai Selatan,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-06-13,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. warakas IV Gg. 20,Warakas,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-06-13,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,Jl. Darma Bakti Blok Hoki No.107,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Rawa Lele,kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-06-13,Penyelamatan,Pertolongan Gawat Darurat (Ambulan).,Masyarakat Telepon,Jl. Kemang Raya No.15A,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-13,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Pasar Minggu Jakarta Selatan,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Komp. Billymoon Blok E No..23B,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Pintu 2 TMII Gg. Hikmah,Pinang Ranti,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-06-14,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Raya Ragunan No. 1,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-14,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-14,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Salihara,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-14,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jatibaru 10 No. 3,Kampung Bali,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-14,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Taman Bhineka,Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-14,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Wilayah Kecamatan Tanah Abang,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Lingkungan Rt 04 / 04,Pulau Pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-06-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pendidikan SDN 01 Pagi Pulau Pari,Duren sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-06-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bambu Kuning Residen Blok C,Bambu Apus,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-14,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Cileduk Raya (Depan Pasar Cipulir),Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Perdana I (Kantor Depag),Wijaya Kusuma,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Ulujami Raya (Komp. Polri),Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,20000000,,
2020-06-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Budi Mulya,Pademangan Barat,Pademangan, Kota Administrasi Jakarta Utara,0,100000,,
2020-06-14,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl. Yos Sudarso,Sunter Jaya,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-06-15,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Stasiun Pondok Jati ,Pisangan Baru,Matraman, Kota Administrasi Jakarta Timur,0,1000000,,
2020-06-15,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl Raya Matraman No 132,Kebon manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-06-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Jl. M Saidi raya komplek Puri Pesanggrahan no. 15 ,Petukangan Selatan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. kebagusan raya,komplek GOR ragunan ",Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang, Jl Lapan,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,30000000,,
2020-06-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Palmerah Utara 2,Palmerah,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-06-15,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Gg Haji Amin NO: 46,Petukangan utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Perjuangan No.60,Tugu selatan,Koja, Kota Administrasi Jakarta Utara,0,30000000,,
2020-06-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, JLn.AMD,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-15,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,SMK 43,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon, Jalan Kemang Raya 36 A ,BAngka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,10000000,,
2020-06-16,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Tanah Merah,Rawa Badak Utara,Koja, Kota Administrasi Jakarta Utara,25,100000000,,
2020-06-16,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Dermaga Utama Pulau Kelapa,Pulau Kelapa,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,500000,,
2020-06-16,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,Jl. Anggrek Rosalina Blok F2,Kemanggisan,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-06-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Salak Barat I No.17,Tanjung Duren utara,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-06-16,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Yonzikon XIII,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sunset Boulevard Swadarma Raya No.29,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-16,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,Jl. gardu Kp. Sawah,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-16,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. M. Kahfi II,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Melati No..2,Cipinang Muara,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-06-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Warakas, Gg. 23",Papanggo,Tanjung Priok, Kota Administrasi Jakarta Utara,1,1000000,,
2020-06-17,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl .Jampea,Koja,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-06-17,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Cileduk Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-17,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Mampang Prapatan,Tegal Parang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-17,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-17,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Raya Ragunan No. 1,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-17,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,"Jl. PLN, Kp. Kramat Oyar",Setu,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-17,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,"Jl. Gongseng Raya, Gg. Wali",Cijantung,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-06-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pancoran Indah II No. 20D (Taman Liga Mas),Pancoran,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Karang Tengah Raya,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kebon Mangga Tengah,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-17,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Kebon Kacang,Kebon Kacang,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-17,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Taman Jatibaru Timur,Cideng,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-17,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Jend. Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-17,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Penjernihan I No. 29,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-18,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Instansi Lain, Jl Raya Kali Malang ( Bridgestone Kali Malang ),Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-06-18,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Sektor Kembangan,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-06-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, jln Rawa kuning ( MTS 20 ),Pulo gebang,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-19,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Instansi Lain,Jl Tangki lio timur No..14,Tangki,Tamansari, Kota Administrasi Jakarta Barat,0,0,,
2020-06-19,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Kemanggisan Utama,No 07",Kemanggisan,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-06-18,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jln : Tanjung Pura ,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-06-18,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Bambu Kuning 4 no 20,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-06-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln. Bangka raya No : 86 ,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-18,Penyelamatan,Operasi Penyelamatan Lainnya,,Jl. Salihara no.1,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-18,Penyelamatan,Pengendalian Hewan,, Jln.putera V ,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-18,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jln.Bunga Mawar,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-19,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Palmerah Barat II,Palmerah,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-06-19,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Gedung PUPR, Jl. Patimura No.20",Selong,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,500000000,,
2020-06-19,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Cempaka Putih Tengah Raya I,Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-19,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Asrama Pemadam Kebakaran Semper,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-06-19,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Pos Damkar Srengseng Sawah Jakarta Selatan,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-19,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Bulu Perindu raya,Pondok Bambu,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-06-19,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Utama,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-19,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Tebet Jakarta Selatan,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-20,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Mangga Raya No.24,Utan Kayu Utara,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-06-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Madrasah,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,,,
2020-06-20,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-20,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Raya Ragunan No. 1,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-20,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Lontar Gg. II,Tugu Utara,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-06-20,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Inspeksi Saluran No. D3,Pondok Bambu,Duren Sawit, Kota Administrasi Jakarta Timur,0,100000000,,
2020-06-20,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sobirin III,Cibubur,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-06-20,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,Jl. Assafiiyah No. 7,Cilangkap,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-06-20,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Taman Jati Baru Dan Jl. Kebon Kacang,Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-20,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Delima,Galur,Johar Baru, Kota Administrasi Jakarta Pusat,0,75000,,
2020-06-20,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Alfalah 2 ,Sukabumi Selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-06-21,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Raya Prepedan,Kamal,Kalideres, Kota Administrasi Jakarta Barat,0,5000000,,
2020-06-21,Penyelamatan,Pertolongan Gawat Darurat (Ambulan).,Masyarakat Datang,Jln Raya Matraman ( BKB Matraman ),Kebon manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-06-21,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kompi Jenggot ,Sukapura,Cilincing, Kota Administrasi Jakarta Utara,0,10000000,,
2020-06-21,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl.Anggrek Neli Murni 2 Blok C.No.28,29,34 &35( Belakang Mall Selipi )",Kemanggisan,Palmerah, Kota Administrasi Jakarta Barat,4,420000000,,
2020-06-21,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jln Setia No..17,Pinggir kali ciliwung",Bidara Cina,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Mangga Dua Dalam Blok S6,Mangga Dua Selatan ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Ancol Selatan,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Kampung Baru,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Perum Kav.Hankam Blok T13,Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Komplek Golden Palm,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-06-21,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Kampung Bulak Teko,KAlideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Ketapang,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Ampera 2,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Wika No..84,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.H.Shibi No..42,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-06-21,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Taman Palm Lestari Blok A5/31,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-06-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl.Anggrek Neli Murni 2 Blok C.No.28,29,34 &35( Belakang Mall Selipi )",Kemanggisan,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-06-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Triloka XII H8,Pancoran,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
