tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-09-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Rawa Bebek,Penjaringan,Penjaringan, Kota Administrasi Jakarta Utara,10,400000000,,
2020-09-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Asem Baris Raya No..100,Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Plaju No. 3,Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,700000000,,
2020-09-11,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Sawah Besar Jakarta Pusat,Mangga Dua Selatan ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-11,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"PT. Radian Putra Polindo Pratama, Kawasan PIK Blok G Cakung",Penggilingan,Cakung, Kota Administrasi Jakarta Timur,0,100000000,,
2020-09-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Gang KFAPU 2,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-09-11,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Pelelangan,Kalibaru,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-09-11,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Raya Ragunan ( Terminal Baru Pasar Minggu ),Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Mandala,Cijantung,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-09-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Utama I,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-09-11,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Kembangan Jakarta Barat,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.. Bendungan Batik,Tugu Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-09-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Langgar,Tanjung barat,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Komplek Gading Residence, Jl. Pelangi Raya Blok A.3 No.97",Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-09-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Latumenten Raya,Jelambar,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Pepaya V, No. 4",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Pantura,Pulau Kelapa,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-09-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Indra Loka 2 ,Wijaya Kusuma,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Masjid At Taqwa,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-12,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Raya Sentra Primer,Pulo Gebang,Cakung, Kota Administrasi Jakarta Timur,1,60000000,,
2020-09-12,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Matraman Raya No. 132,Kebon manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-09-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Waru Doyong ( Buaran 1 Samping SD Negri 08 Pagi jati Negara ),Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,JL.Raya Bekasi Timur ,Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,JL. raya pondok gede.no 31,Pinang Ranti,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-09-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl.Enggano No.1 ,Masjid Al Husna",Tanjung Priok,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-09-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Jl. Metro Pondok Indah No.47 ,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jalan Lebak Bulus 2 perumahan 77 Residence,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komp.Perdagangan Jln. Pukesmas No.3B,Kelapa Gading Timur,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-09-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln : Kebon 200,Kamal,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-09-13,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl. Cempaka Putih Timur 12,Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-14,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Jendral Sudirman,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-14,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Penjernihan I,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Cempaka Putih Jakarta Pusat,Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-14,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Pulau Kelapa,Pulau Kelapa,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-09-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Danau Sunter Selatan No.1A,Sunter agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-09-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. K.S. Tubun III No.18,Slipi,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-09-14,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. Agung Raya I,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Petogogan II No.30,Kramat Pela,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"PT. SKF Indonesia, Jl. Tipar Inspeksi Cakung Drain",Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. panti Asuhan No.A6,Cipinang Cimpedak,Jatinegara, Kota Administrasi Jakarta Timur,1,0,,
2020-09-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"komplek Billymoon, Jl. Janur Raya",Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-09-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Raya Pondok Kelapa,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-09-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Bugis Raya,Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-09-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kebagusan Raya,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,45000000,,
2020-09-15,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. Brigif Raya,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-14,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Zaini I,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kalisari VIII,Kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-09-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Lenteng Agung Barat,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Kayu Jati V, No. 4",Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Otista Raya, No. 26",Bidara Cina,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-09-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Taman Permata Indah, Blok PA, No.15",Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,1,400000000,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Karet Sawah,Karet Semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Karet Belakang Raya,Kuningan Timur,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl.Poltangan Raya,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Siaga raya ,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Protokol dan Jl. Pemukiman ,Pejaten timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. M. kahfi II,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Lingkungan RW,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Kebagusan IV,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Boulevard Raya (Komp. Taman Surya),Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-09-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Tiga Beringin, No. 37",Bambu Apus,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Komplek Taman Pegangsaan Indah, Blok T20",Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-09-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Kayu Tinggi Merpati III, No. 12",Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,2000000,,
2020-09-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Imam Mahbud,Duri Pulo,Gambir, Kota Administrasi Jakarta Pusat,0,500000,,
2020-09-15,Penyelamatan,Pertolongan Gawat Darurat (Ambulan).,Petugas Pemadam,"Jl. Raya Ragunan, No. 24",Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Lebak Bulus 2 (Perumahan 77 Residence),Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-15,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend. Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-16,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Mintra, Kel. Harja Mukti, Kec. Cimanggis",Depok,Depok,Kota Depok,1,150000000,,
2020-09-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bugis No. 4,Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-09-16,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Puri Kembangan Raya,Kedoya selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,100000000,,
2020-09-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komplek Bulog Blok H. No. 7 Pos pengumben,Sukabumi Selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-09-16,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jln. Gunung Balong Raya,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Kapling Dki Jln. Timbul Blok 4c No.12 ,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-16,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jln. Kramat No.74,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kelapa no.67 ,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-16,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jln. Pulo Melati,Grogol Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,150000000,,
2020-09-17,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. KS. Tubun No. 85,Petamburan,Tanah Abang, Kota Administrasi Jakarta Pusat,0,5000000,,
2020-09-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.kemandoran 8,Grogol Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln. Kemang Utara VII Ujung ,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-16,Penyelamatan,Pohon Tumbang,Petugas Instansi Lain,Jln. KH. Abdullah Syafii,Bukit Duri,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-16,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl.raya Pluit RW.06 Taman waduk pluit,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-09-17,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Jendral Sudirman,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Cilincing Keramatorium,Cilincing,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-09-17,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Gandaria Buntu,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kemang XII Gg. Minatu,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-17,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Pangkalan Jati II No.23,Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-09-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kapuk Raya Gg. Mawar,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-09-17,Kebakaran,Bencana Kebakaran,Masyarakat Datang,jl. Bambu Wulung I,Bambu Apus,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-18,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Pinang Ranti II Titik kenal Belakang SMA 48,Pinang Ranti,Makasar, Kota Administrasi Jakarta Timur,0,49000000,,
2020-09-18,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kali Baru Timur,Bungur,Senen, Kota Administrasi Jakarta Pusat,48,1092000000,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Anjungan No. 8,Rawa Badak Utara,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-09-18,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kali Baru Barat,kalibaru,Cilincing, Kota Administrasi Jakarta Utara,0,500000,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau Tidung,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. H Goden III,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,jl. Jeruk Purut No. 38,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Menteng Niaga Perum Metland Menteng,Ujung Menteng,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Squadron Halim Perdana Kusuma,Halim Perdana Kusuma,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Satpras,Bali mester,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Buni Gg Salak,Munjul,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-18,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. raya Pondok Randu,Duri Kosambi,Cengkareng, Kota Administrasi Jakarta Barat,0,150000000,,
2020-09-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Nurul Ikhsan No. 46,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-18,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-19,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,RUSUN ALBO Cakung barat,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-19,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,jl keramat 4 B,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,1,100000000,,
2020-09-19,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln. Warung Jati Barat No.24,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-19,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.J No.36,Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-19,Kebakaran,Bencana Kebakaran,Masyarakat Telepon, Jl. Benhil Gg XIII ,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-19,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Lapangan Merah, No 49",Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-19,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pondok ranggon No..100,Pondok Rangon,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-19,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,1 (pertama) Jl.Benyamin sueb,Pademangan Barat,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-09-19,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,2 (pertama) Jl.Benyamin sueb,Pademangan Barat,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-09-20,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Pelabuhan Raya Kalibaru III,kalibaru,Cilincing, Kota Administrasi Jakarta Utara,160,1000000000,,
2020-09-20,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Jendral Sudirman,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-20,Penyelamatan,Penyelamatan Transportasi,Petugas Pemadam,Jl. Proklamasi No.2,Pegangsaan ,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-20,Penyelamatan,Pohon Tumbang,Masyarakat Datang,"Pulau Pari RT.04, RW.04",Pulau Pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-09-20,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Titik Kenal Belakang Polres Pulau Karya,Pulau Panggang,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-09-20,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Komplek Walikota Jakarta Utara, Jl. Biru Laut Barat",Kelapa Gading Barat,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-09-20,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Metro Marina Barat III Blok E No. 2,Ancol,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-09-21,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Gedung Kemensos, Jl. Salemba Raya",Kenari,Senen, Kota Administrasi Jakarta Pusat,0,50000000,,
2020-09-21,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Dermaga Apung Pulau Sabira,Pulau Harapan,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-09-21,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Boulevard Raya Blok VI No23,Kelapa gading Timur,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-09-21,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kelapa Dua Wetan,Kelapa Dua Wetan,Ciracas, Kota Administrasi Jakarta Timur,0,500000,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Bina Marga No. 12,Ceger,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Pulo Lentut No. 16 Kawasan Industri Pulogadung,Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Pulo Panjang VII Blok C.14, No. 12A",Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-21,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Mangga Besar 9,Tangki,Tamansari, Kota Administrasi Jakarta Barat,21,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gerbang Utama Perum Citra 2,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Mangga Besar 13 A,Mangga Dua Selatan ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Madrasah Al Husnah,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. kalibata Timur 1 gg damai No. 1A,kalibata,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bunga Mawar No. 11B,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-21,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Sunter Karya Selatan 4,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-09-21,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,jl. Gerbang Pemuda No. 8,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Karang Anyar Permai Blok E No. 28,Karang Anyar ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-21,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Pasir Dalam 3,Ciganjur,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-09-21,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl,. Mangga Besar 9 Gg Losufan",Tangki,Tamansari, Kota Administrasi Jakarta Barat,0,0,,
2020-09-22,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Raya Bekasi Km 23,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-09-21,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-21,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl. Lingkungan ,Karet Tengsin,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-22,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl. Tanjung Duren Raya No. 1 ( Kantor Polsek Tanjung Duren ),Tanjung Duren Selatan,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jalan Toga Asri 1 No. 03,Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-09-22,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Nurul Muslimin I ,Kembangan Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-22,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Petamburan III,Petamburan,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-09-22,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,Komplek Green ville,Duri Kepa,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-09-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Srengseng GG.damai ,Srengseng,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-09-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, jln.  Waringin no 9,Utan Kayu Utara,Matraman, Kota Administrasi Jakarta Timur,0,0,,
