tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-07-04,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Pesanggrahan Jakarta Selatan,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Jatipadang III,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-04,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Komplek Damkar Jagakarsa,cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-04,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Tambora Jakarta Barat,Roa Malaka,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-07-04,Penyelamatan,Operasi Penyelamatan Lainnya,Jakarta Siaga 112,Jl. Underpass Senen Arah Cempaka Putih,Senen,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-04,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Taman Suropati No.7,Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,6000000,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Komplek Alamanda,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Sultan Iskandar Muda,Kebayoran Lama Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Mampang Prapatan Raya,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-05,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. DI. Panjaitan,Cipinang Cimpedak,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Inspeksi Cakung Drain Timur,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,100000000,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Raya Curug No. 9A,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-07-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kesadaran,Cipinang Muara,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-07-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Masjid Al Akbar,Munjul,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-07-05,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Wijaya 2 No. 42,Pulo,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,10000000,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Jatipadanga Baru, Gg. Jati 3",Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,5,250000000,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Teluk Teratai 2, Komplek Al",Kelapa Gading Barat,Kelapa Gading, Kota Administrasi Jakarta Utara,1,100000000,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kramat Jaya,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,100000000,,
2020-07-05,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Perairan Pulau Tidung,Pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,20000000,,
2020-07-05,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Jl. Cilandak KKO, Gg. Abah No. 15",Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Makmur 2,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,1,10000000,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. M. Kahfi I - Jalan Panjang,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,10000000,,
2020-07-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Biak Raya,Cideng,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-05,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kembang 10,Kwitang,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Yusuf Adiwinata, No. 35",Gondangdia,Menteng, Kota Administrasi Jakarta Pusat,0,1000000,,
