tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-12-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kantor Ray White Jl. Senopati 5 No.25,Senayan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Gg.H Khoir ,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-12-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Enggano No.42 BANK MANDIRI Tanjung Priok,Tanjung Priok,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-12-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon," Jl.Percetakan Negara V Gg.69,",Rawasari ,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-12-03,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,"Jln.KH.Moch.Mansyur, depan kantor sudin.",Duri Pulo,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-12-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sadar 1,Ciganjur,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-04,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. Kelapa Sawit 1,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komplek Gudang Peluru No. 164,Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Puskesmas No. 14,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kalisari Blok Haji No. 10,Kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-12-04,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. M.Khafi I Gg. Harapan 2,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-04,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Pemadam,"Jl. Pondok Kelapa Raya, Zembatan Malaka",Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Boulevard BGR,Kelapa Gading Barat,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Dermaga Utama Pulau Kelapa,Pulau Kelapa,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-04,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pertanian Selatan ,Klender,Duren Sawit, Kota Administrasi Jakarta Timur,1,0,,
2020-12-04,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jendral Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-12-04,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Kebon Nanas Selatan 1 No. 39,Cipinang Cimpedak,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-12-04,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Kramat Raya No. 134,Kenari,Senen, Kota Administrasi Jakarta Pusat,0,0,,
