tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-02-08,Penyelamatan,Penyelamatan Beda Ketinggian,Masyarakat Datang,Jl. Palbatu II Masjid AL-Khairiyah,menteng dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Madrasah No.12 Sekolah Madrasah ,Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Area danau PBB setu babakan,Srengseng sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. H. Tion,Setu,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. H.Mugeni 2 No. 27,Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl Lembah Aren X ,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl Swadaya VIII No 51 ,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain, Jl Raya Kalimalang ( Titik Kenal Sektor V ),Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl Kayu Mas Utara No 210 ,Pulogadung,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl Bujanan Tirta ,pisangan timur,Pulogadung, Kota Administrasi Jakarta Timur,1,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Cipinang Melayu,Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Kampung Pulo,bali mester,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Cakung Barat,cakung barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,komp Billy & Moon jl. Janur IV blok. CF4 no. 02,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl.Kalimas Utara Blok R No 27 ,Pulogadung,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Kampung Petukangan ,Rawa Terate,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl. Cililitan kecil gang langgar ,Cililitan,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Kampung Melayu  ,Kampung Bali,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Cipinang melayu ,Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Belakang Indomobil ,Bidara Cina,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl Lembah Aren ,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Tongtek Kampung Pulo,Kampung Bali,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-08,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,"Jl Kayu Putih Raya ""titik kenal RS Columbia""",Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,"Jl Bekasi Timur ""Kantor Lurah Jatinegara""",Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl Inspeksi Ciliwung Kampung Melayu ,Bidara Cina,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-02-08,Bantuan Operasi,Penyedotan genangan Air,Petugas Pemadam,Jl. Petamburan III,Petamburan,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-08,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sudin Damkar Jakarta Barat,Tanjung Duren Utara,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-02-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl Jaelani,Jati Pulo,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-02-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Kantor Sektor Damkar Kembangan,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-02-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Daan Mogot KM. 18,Semanan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-02-08,Bantuan Operasi,Penyedotan genangan Air,Petugas Pemadam,Jl. Kota Baru Bandar Kemayoran,Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-09,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Jatinegara Timur,Rawa Bunga,Jatinegara, Kota Administrasi Jakarta Timur,0,600000000,,
2020-02-09,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Manggarai Utara,Manggarai ,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-09,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Bina Warga,Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-09,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Yos Sudarso,Kelapa Gading Barat,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-02-09,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Areal Kelurahan Kampung Melayu ,Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Bambu Kuning,Bambu Apus,Cipayung, Kota Administrasi Jakarta Timur,4,200000000,,
2020-02-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Balai Rakyat ,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Jend Sudirman Kav 5 - 6 (Menara Astra),Karet Tengsin,Tanah Abang, Kota Administrasi Jakarta Pusat,0,200000000,,
2020-02-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komseko,Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Mustika Ratu, Gg. H. Bagol",Ciracas,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kav Polri,Pengadegan,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-09,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,"Jl. M Khafi, Gg. Damai, No.13",Srengseng sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-09,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kyai Syafii Hadzami,Kebayoran lama Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-09,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Puri Tjapang Indah No. 20 B,kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl Utama Slipi Dalam,Slipi,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-02-09,Kebakaran,Bencana Kebakaran,Jakarta Siaga 112,"Jl. Agung Utara VIII, Blok A30",Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-02-09,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Pulau Nagka Barat 2,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Datang,"Jl. Cut Nyak Dien, No. 5",gondangdia,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-09,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,"Jl. Raya Pulo Gebang (Jembatan BKT, Sisi Tol)",Pulo Gebang,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Datang,Gg. Makam,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Tanah Merdeka VII,Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-09,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Mangga Besar IX (Lokasari Square),Tangki,Tamansari, Kota Administrasi Jakarta Barat,0,180000000,,
2020-02-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Arabika VIII, AB7, No. 5",Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,2,150000000,,
2020-02-10,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Jembatan Besi 1,Jembatan Besi,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-02-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Pejaten Raya,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Pemuda 3,Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Perumahan Pondok Kopi Blok A7 No..13,Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.H.Siung Ujung / Pinggir Tol,Ceger,Cipayung, Kota Administrasi Jakarta Timur,6,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Pembina 2,Baru,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-02-10,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Kampung Melayu,Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,Jl.Kartika No..11C,Meruya Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-02-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Arteri Kelapa Gading No. 33,Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,1000000,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Jl.Taman Surya 1 Blok T,No..17",Kedoya Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-02-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Cibeber 1 No.. 27,Rawa Barat,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,830000000,,
2020-02-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Warung Buncit ( Gedung Graha Inti Fauzi ),Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,200000000,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bunga Melati Gg. M Yasin No..15 A,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Tanah Mas ,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,4,0,,
2020-02-10,Bantuan Operasi,Penyedotan genangan Air,Petugas Instansi Lain,Jl. Adem Ayem,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Rawa Jati Timur 2 No..63A,Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-10,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Deplu Raya,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.H.Naba Raya No..24,Ciledug,Ciledug,Kota Tangerang,0,0,,
2020-02-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.KS.Tubun No..1,Petamburan,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-10,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Under Pass Gandhi School,Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-10,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Zainur Arifin No..71,Duri Pulo,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-11,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Danau Limboto ( Depan SMK 19 ),Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-11,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Jati Padang Putra Raya,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-11,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Komp PTB Duren Sawit,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Cempaka Putih Utara V No..35,Cempaka Baru,Kemayoran, Kota Administrasi Jakarta Pusat,0,200000,,
2020-02-11,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Pesanggrahan,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Ginting No.35,Tanjung Barat,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Pucung III Gg. Damai No.7,Bale kambang,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bango III,Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sungai Gerong No.16,Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-11,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Keselamatan No.15,Krukut,Tamansari, Kota Administrasi Jakarta Barat,0,5000000,,
2020-02-11,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Utan Panjang II,Utan Panjang,Kemayoran, Kota Administrasi Jakarta Pusat,1,15000000,,
2020-02-11,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Benyamin Sueb  Underpass Kemayoran,Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Johar Baru 5 No. 2,Johar baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Rusun Boeing Blok 3b No. 519 Lt.5,Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-11,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Boulevard Raya (Taman Joging),Kelapa Gading Timur,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau kelapa,Pulau Kelapa,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. H. Baserin,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Pisangan ,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Perumahan Puri Botanical Residence Blok i4 No.30,Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Tanah Merdeka 7 No. 87,Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. BBKK Perum Griya Dinar No. 117,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Gor Ciracas Jl Raya Bogor Km 25-26,ciracas,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. H.Kamang (Yayasan Amanah),Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Bunyu ,Cipinang,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Bukhori ,Baru,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-02-11,Penyelamatan,Penyelamatan Collapse Structure,Masyarakat Datang,"Gedung Pusat Pelatihan Kerja Daerah (PPKD) Jakarta Utara, Jl. Raya Gereja Tugu",Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,3,200000000,,
2020-02-12,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Ambon,Cengkareng Timur,Cengkareng, Kota Administrasi Jakarta Barat,16,200000000,,
2020-02-12,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Perniagaan Raya,Roa Malaka,Tambora, Kota Administrasi Jakarta Barat,0,2000000,,
2020-02-12,Penyelamatan,Penyelamatan Transportasi,Petugas Pemadam,Jl. Sungai Kampar 12,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kembangan Selatan,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Mahoni (Smpn 279),Tugu Utara,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Lodan Raya, Kampung Bandan, No. 20",Ancol,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Gaharu,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Gunuk II, No. 35",Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Gedung J (BIN),Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Tayman ,Gedong,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,"Jl. Rawa Terate II, KIP ( PT Hafit Internasional )",Rawa Terate,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Karya Bakti, No. 1",Cibubur,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,"Jl. RA Fadilah, No. 6",Kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. TB. Simatupang, Gg. H. Eman",Susukan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kramat 3 F1 (Titik Kenal Musholah Raudatul Jannah),Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-02-12,Penyelamatan,Penyelamatan / Penanganan B3,Masyarakat Telepon,"Jl. Bunga Cempaka Raya, No. 9",Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Harapan, No. 50 (Kampus STIKIM)",Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-12,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Benyamin Sueb (Under Pass Gandhi),Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-12,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Anyer,Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-12,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Petamburan III,Petamburan,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-12,Penyelamatan,Penyelamatan Beda Ketinggian,Petugas Instansi Lain,Jl. Jendral Sudirman (Titik Kenal Stasiun Dukuh Atas),Kebon Melati,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-12,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Salemba Raya s/d Jl. Kramat Raya,Paseban,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Taruna Gg.Naim,Cibubur,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-13,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Kembangan Raya No..19,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl.Kemang Selatan Gg.Esmesdes Blok C7,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-13,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl.Pluit Indah Raya,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-02-13,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.Perdana Kav K no.143,Wijaya Kusuma,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,3000000,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl.Raya Ragunan  No..40,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-13,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Prof.Dr Soepomo,Menteng Dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Tipar,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Condet No. 44,Batu Ampar,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-02-13,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl. Batu Ampar,Batu Ampar,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-02-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Anyer 16,Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Perumahan BHT,Dukuh,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-02-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Rawa Jati Timur 2 No. 63A,Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pelumpang Semper No..99,Rawa Badak Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Bangun Cipta Sarana No..98,Kelapa Gading Timur,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Agung Utara 3 Blok A 27A,Tanjung Priok,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-02-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kartika No..101,Meruya Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-02-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Manunggal,Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-13,Bantuan Operasi,Bantuan Operasi Lainnya,Masyarakat Telepon,Jl.Cempaka Putih Barat,Cempaka Putih Barat ,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-02-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Cendrawasi 7 No..14,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-02-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Cakrawala No..43,Kebon Pala,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-02-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Swadaya,Kelapa dua wetan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-02-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Sungai Brantas No.10,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,50000000,,
2020-02-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Danau Agung IV,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
